"country","outcome","estimand","arm","rep","n_areas","capture_top20","lift","prev_top20","prev_national"
"Ghana","child_vitA","infill","region_mean_jk",8,75,0.230476977677737,1.15238488838868,0.361735333413462,0.237948942088564
"Ghana","child_vitA","infill","spatial",8,75,0.216686282637849,1.08343141318924,0.379133049142029,0.237948942088564
"Ghana","child_vitA","infill","domain_index",8,75,0.20564850493645,1.02824252468225,0.387594825183458,0.237948942088564
"Ghana","child_vitA","infill","spatial_plus_domain",8,75,0.216686282637849,1.08343141318924,0.379133049142029,0.237948942088564
"Ghana","child_vitA","infill","null_train_mean",9,75,0.183872953022181,0.919364765110904,0.185577364328559,0.237948942088564
"Ghana","child_vitA","infill","region_mean_jk",9,75,0.23720262657906,1.1860131328953,0.36464982266745,0.237948942088564
"Ghana","child_vitA","infill","spatial",9,75,0.210825740391992,1.05412870195996,0.366598533293346,0.237948942088564
"Ghana","child_vitA","infill","domain_index",9,75,0.230982646857641,1.1549132342882,0.374973487588072,0.237948942088564
"Ghana","child_vitA","infill","spatial_plus_domain",9,75,0.210825740391992,1.05412870195996,0.366598533293346,0.237948942088564
"Ghana","child_vitA","infill","null_train_mean",10,75,0.135949034615869,0.679745173079345,0.19499003567473,0.237948942088564
"Ghana","child_vitA","infill","region_mean_jk",10,75,0.181444774946013,0.907223874730067,0.323060369980809,0.237948942088564
"Ghana","child_vitA","infill","spatial",10,75,0.158217122473424,0.791085612367121,0.32888988356111,0.237948942088564
"Ghana","child_vitA","infill","domain_index",10,75,0.241353724706637,1.20676862353319,0.403519678136657,0.237948942088564
"Ghana","child_vitA","infill","spatial_plus_domain",10,75,0.158217122473424,0.791085612367121,0.32888988356111,0.237948942088564
"Ghana","child_vitA","infill","oracle_ceiling",1,75,0.427734210937104,2.13867105468552,0.493517727190376,0.237948942088564
"Ghana","women_vitA","infill","null_train_mean",1,75,0.0629280648338537,0.314640324169269,0.010369818980528,0.032409131054393
"Ghana","women_vitA","infill","region_mean_jk",1,75,0.0530897168536738,0.265448584268369,0.00917376215216797,0.032409131054393
"Ghana","women_vitA","infill","spatial",1,75,0.0955269483857244,0.477634741928622,0.0201778569565532,0.032409131054393
"Ghana","women_vitA","infill","domain_index",1,75,0.138176869822669,0.690884349113347,0.0231068908239738,0.032409131054393
"Ghana","women_vitA","infill","spatial_plus_domain",1,75,0.0955269483857244,0.477634741928622,0.0201778569565532,0.032409131054393
"Ghana","women_vitA","infill","null_train_mean",2,75,0.213694916914558,1.06847458457279,0.0316878583625269,0.032409131054393
"Ghana","women_vitA","infill","region_mean_jk",2,75,0.11380368933216,0.5690184466608,0.0182658981522737,0.032409131054393
"Ghana","women_vitA","infill","spatial",2,75,0.082687757976272,0.41343878988136,0.020582696261541,0.032409131054393
"Ghana","women_vitA","infill","domain_index",2,75,0.167645001644033,0.838225008220167,0.0254378334456697,0.032409131054393
"Ghana","women_vitA","infill","spatial_plus_domain",2,75,0.082687757976272,0.41343878988136,0.0187264164214796,0.032409131054393
"Ghana","women_vitA","infill","null_train_mean",3,75,0.124243484748889,0.621217423744445,0.0226662975713486,0.032409131054393
"Ghana","women_vitA","infill","region_mean_jk",3,75,0.125451529050564,0.627257645252822,0.0235299735716409,0.032409131054393
"Ghana","women_vitA","infill","spatial",3,75,0.154212498993461,0.771062494967306,0.030122137759076,0.032409131054393
"Ghana","women_vitA","infill","domain_index",3,75,0.225460559094033,1.12730279547016,0.0318964367635334,0.032409131054393
"Ghana","women_vitA","infill","spatial_plus_domain",3,75,0.154212498993461,0.771062494967306,0.030122137759076,0.032409131054393
"Ghana","women_vitA","infill","null_train_mean",4,75,0.162742783729235,0.813713918646173,0.0287889551674322,0.032409131054393
"Ghana","women_vitA","infill","region_mean_jk",4,75,0.138947936249721,0.694739681248603,0.0231577505359062,0.032409131054393
"Ghana","women_vitA","infill","spatial",4,75,0.178247628340033,0.891238141700163,0.0317690620523749,0.032409131054393
"Ghana","women_vitA","infill","domain_index",4,75,0.230422799524679,1.15211399762339,0.0355443935761035,0.032409131054393
"Ghana","women_vitA","infill","spatial_plus_domain",4,75,0.178247628340033,0.891238141700163,0.0317690620523749,0.032409131054393
"Ghana","women_vitA","infill","null_train_mean",5,75,0.235355443035479,1.17677721517739,0.0271880718986918,0.032409131054393
"Ghana","women_vitA","infill","region_mean_jk",5,75,0.0530897168536738,0.265448584268369,0.00879527567601509,0.032409131054393
"Ghana","women_vitA","infill","spatial",5,75,0.137574070717533,0.687870353587663,0.0270201384113281,0.032409131054393
"Ghana","women_vitA","infill","domain_index",5,75,0.167807832923304,0.839039164616519,0.0280558163081,0.032409131054393
"Ghana","women_vitA","infill","spatial_plus_domain",5,75,0.137574070717533,0.687870353587663,0.0270201384113281,0.032409131054393
"Ghana","women_vitA","infill","null_train_mean",6,75,0.0390377140053811,0.195188570026906,0.00805987271642467,0.032409131054393
"Ghana","women_vitA","infill","region_mean_jk",6,75,0.0563261830260987,0.281630915130494,0.00997111317771415,0.032409131054393
"Ghana","women_vitA","infill","spatial",6,75,0.134564662391106,0.672823311955528,0.0280471872654373,0.032409131054393
"Ghana","women_vitA","infill","domain_index",6,75,0.302019046392576,1.51009523196288,0.0520603100827356,0.032409131054393
"Ghana","women_vitA","infill","spatial_plus_domain",6,75,0.134564662391106,0.672823311955528,0.0280471872654373,0.032409131054393
"Ghana","women_vitA","infill","null_train_mean",7,75,0.0744179578693325,0.372089789346662,0.013121406971216,0.032409131054393
"Ghana","women_vitA","infill","region_mean_jk",7,75,0.141137063920305,0.705685319601523,0.0209239540410272,0.032409131054393
"Ghana","women_vitA","infill","spatial",7,75,0.108926717825115,0.544633589125573,0.0207627934896203,0.032409131054393
"Ghana","women_vitA","infill","domain_index",7,75,0.17170451570576,0.858522578528799,0.0312663552985493,0.032409131054393
"Ghana","women_vitA","infill","spatial_plus_domain",7,75,0.108926717825115,0.544633589125573,0.0207627934896203,0.032409131054393
"Ghana","women_vitA","infill","null_train_mean",8,75,0.171800512620048,0.859002563100242,0.0236770186922067,0.032409131054393
"Ghana","women_vitA","infill","region_mean_jk",8,75,0.148421100748946,0.742105503744729,0.0282791494432213,0.032409131054393
"Ghana","women_vitA","infill","spatial",8,75,0.125536797974165,0.627683989870826,0.0270455887736519,0.032409131054393
"Ghana","women_vitA","infill","domain_index",8,75,0.187654379244779,0.938271896223897,0.0405524098748211,0.032409131054393
"Ghana","women_vitA","infill","spatial_plus_domain",8,75,0.125536797974165,0.627683989870826,0.0270455887736519,0.032409131054393
"Ghana","women_vitA","infill","null_train_mean",9,75,0.182187552249384,0.910937761246922,0.0250443325027351,0.032409131054393
"Ghana","women_vitA","infill","region_mean_jk",9,75,0.103245615147451,0.516228075737254,0.0156556242788441,0.032409131054393
"Ghana","women_vitA","infill","spatial",9,75,0.134564662391106,0.672823311955528,0.0324438686059946,0.032409131054393
"Ghana","women_vitA","infill","domain_index",9,75,0.287699683292852,1.43849841646426,0.0559045734609056,0.032409131054393
"Ghana","women_vitA","infill","spatial_plus_domain",9,75,0.134564662391106,0.672823311955528,0.0324438686059946,0.032409131054393
"Ghana","women_vitA","infill","null_train_mean",10,75,0.312574190760887,1.56287095380444,0.0344794853448937,0.032409131054393
"Ghana","women_vitA","infill","region_mean_jk",10,75,0.276328566114166,1.38164283057083,0.0337641573990707,0.032409131054393
"Ghana","women_vitA","infill","spatial",10,75,0.262492150332537,1.31246075166268,0.038926339446567,0.032409131054393
"Ghana","women_vitA","infill","domain_index",10,75,0.362233820124574,1.81116910062287,0.0470763621379521,0.032409131054393
"Ghana","women_vitA","infill","spatial_plus_domain",10,75,0.262492150332537,1.31246075166268,0.038926339446567,0.032409131054393
"Ghana","women_vitA","infill","oracle_ceiling",1,75,0.813882985356339,4.06941492678169,0.111894945052322,0.032409131054393
"Ghana","child_iron","infill","null_train_mean",1,75,0.151962698756423,0.759813493782115,0.133844493016559,0.200884765712091
"Ghana","child_iron","infill","region_mean_jk",1,75,0.334733189186592,1.67366594593296,0.43314804815246,0.200884765712091
"Ghana","child_iron","infill","spatial",1,75,0.23704889278751,1.18524446393755,0.341323478344506,0.200884765712091
"Ghana","child_iron","infill","domain_index",1,75,0.254720813015524,1.27360406507762,0.37383368742356,0.200884765712091
"Ghana","child_iron","infill","spatial_plus_domain",1,75,0.23704889278751,1.18524446393755,0.341323478344506,0.200884765712091
"Ghana","child_iron","infill","null_train_mean",2,75,0.192926844592265,0.964634222961325,0.177325410326443,0.200884765712091
"Ghana","child_iron","infill","region_mean_jk",2,75,0.352031909892652,1.76015954946326,0.462517350716488,0.200884765712091
"Ghana","child_iron","infill","spatial",2,75,0.25256215848027,1.26281079240135,0.364104490721727,0.200884765712091
"Ghana","child_iron","infill","domain_index",2,75,0.233662853649975,1.16831426824988,0.359875313532959,0.200884765712091
"Ghana","child_iron","infill","spatial_plus_domain",2,75,0.25256215848027,1.26281079240135,0.364104490721727,0.200884765712091
"Ghana","child_iron","infill","null_train_mean",3,75,0.0961962241444967,0.480981120722483,0.121747547857145,0.200884765712091
"Ghana","child_iron","infill","region_mean_jk",3,75,0.353832298629198,1.76916149314599,0.466119763157172,0.200884765712091
"Ghana","child_iron","infill","spatial",3,75,0.316208365881905,1.58104182940952,0.387528986028528,0.200884765712091
"Ghana","child_iron","infill","domain_index",3,75,0.273216285888822,1.36608142944411,0.38449564098148,0.200884765712091
"Ghana","child_iron","infill","spatial_plus_domain",3,75,0.316208365881905,1.58104182940952,0.387528986028528,0.200884765712091
"Ghana","child_iron","infill","null_train_mean",4,75,0.164431403173283,0.822157015866413,0.180297017137457,0.200884765712091
"Ghana","child_iron","infill","region_mean_jk",4,75,0.352031909892652,1.76015954946326,0.462517350716488,0.200884765712091
"Ghana","child_iron","infill","spatial",4,75,0.264348406619827,1.32174203309913,0.359377591758656,0.200884765712091
"Ghana","child_iron","infill","domain_index",4,75,0.288301077265568,1.44150538632784,0.403023781568097,0.200884765712091
"Ghana","child_iron","infill","spatial_plus_domain",4,75,0.264348406619827,1.32174203309913,0.359377591758656,0.200884765712091
"Ghana","child_iron","infill","null_train_mean",5,75,0.165772989139257,0.828864945696284,0.16360664091635,0.200884765712091
"Ghana","child_iron","infill","region_mean_jk",5,75,0.340275914387555,1.70137957193778,0.461743127523257,0.200884765712091
"Ghana","child_iron","infill","spatial",5,75,0.334157001587476,1.67078500793738,0.438828691335656,0.200884765712091
"Ghana","child_iron","infill","domain_index",5,75,0.250207593422858,1.25103796711429,0.369786332557178,0.200884765712091
"Ghana","child_iron","infill","spatial_plus_domain",5,75,0.334157001587476,1.67078500793738,0.438828691335656,0.200884765712091
"Ghana","child_iron","infill","null_train_mean",6,75,0.166147139260877,0.830735696304385,0.145766448834761,0.200884765712091
"Ghana","child_iron","infill","region_mean_jk",6,75,0.346369574941905,1.73184787470952,0.443142774809137,0.200884765712091
"Ghana","child_iron","infill","spatial",6,75,0.234197950252432,1.17098975126216,0.353058458927653,0.200884765712091
"Ghana","child_iron","infill","domain_index",6,75,0.24084978926226,1.2042489463113,0.356245621012898,0.200884765712091
"Ghana","child_iron","infill","spatial_plus_domain",6,75,0.196485392409946,0.982426962049728,0.296799607742619,0.200884765712091
"Ghana","child_iron","infill","null_train_mean",7,75,0.100160375264443,0.500801876322214,0.120916532964646,0.200884765712091
"Ghana","child_iron","infill","region_mean_jk",7,75,0.346648317918804,1.73324158959402,0.454521381018036,0.200884765712091
"Ghana","child_iron","infill","spatial",7,75,0.325505433015909,1.62752716507954,0.451537217805926,0.200884765712091
"Ghana","child_iron","infill","domain_index",7,75,0.255089961788646,1.27544980894323,0.387042278817709,0.200884765712091
"Ghana","child_iron","infill","spatial_plus_domain",7,75,0.325505433015909,1.62752716507954,0.451537217805926,0.200884765712091
"Ghana","child_iron","infill","null_train_mean",8,75,0.119707502511712,0.598537512558559,0.131533965259908,0.200884765712091
"Ghana","child_iron","infill","region_mean_jk",8,75,0.346314244114587,1.73157122057293,0.462473237573035,0.200884765712091
"Ghana","child_iron","infill","spatial",8,75,0.304730270901795,1.52365135450898,0.41331080150766,0.200884765712091
"Ghana","child_iron","infill","domain_index",8,75,0.259603181381312,1.29801590690656,0.391073247831702,0.200884765712091
"Ghana","child_iron","infill","spatial_plus_domain",8,75,0.304730270901795,1.52365135450898,0.41331080150766,0.200884765712091
"Ghana","child_iron","infill","null_train_mean",9,75,0.224652543268354,1.12326271634177,0.196909500743474,0.200884765712091
"Ghana","child_iron","infill","region_mean_jk",9,75,0.345659506361403,1.72829753180702,0.470034024248686,0.200884765712091
"Ghana","child_iron","infill","spatial",9,75,0.313756771743634,1.56878385871817,0.446292647969672,0.200884765712091
"Ghana","child_iron","infill","domain_index",9,75,0.254720813015524,1.27360406507762,0.37383368742356,0.200884765712091
"Ghana","child_iron","infill","spatial_plus_domain",9,75,0.280806007673774,1.40403003836887,0.39031937597942,0.200884765712091
"Ghana","child_iron","infill","null_train_mean",10,75,0.104384517424191,0.521922587120955,0.125394124211793,0.200884765712091
"Ghana","child_iron","infill","region_mean_jk",10,75,0.340275914387555,1.70137957193778,0.461743127523257,0.200884765712091
"Ghana","child_iron","infill","spatial",10,75,0.319101891461625,1.59550945730813,0.433054055395428,0.200884765712091
"Ghana","child_iron","infill","domain_index",10,75,0.259603181381312,1.29801590690656,0.391073247831702,0.200884765712091
"Ghana","child_iron","infill","spatial_plus_domain",10,75,0.334384805349534,1.67192402674767,0.447300403137423,0.200884765712091
"Ghana","child_iron","infill","oracle_ceiling",1,75,0.421125405064336,2.10562702532168,0.514175308477042,0.200884765712091
"Ghana","women_iron","infill","null_train_mean",1,75,0.15032859032809,0.751642951640451,0.0999139783057161,0.130714948167088
"Ghana","women_iron","infill","region_mean_jk",1,75,0.178638178844285,0.893190894221427,0.145159936391256,0.130714948167088
"Ghana","women_iron","infill","spatial",1,75,0.257659722310707,1.28829861155353,0.16330226212419,0.130714948167088
"Ghana","women_iron","infill","domain_index",1,75,0.239281878691239,1.19640939345619,0.121648592235263,0.130714948167088
"Ghana","women_iron","infill","spatial_plus_domain",1,75,0.257659722310707,1.28829861155353,0.16330226212419,0.130714948167088
"Ghana","women_iron","infill","null_train_mean",2,75,0.138668944166256,0.693344720831281,0.0843883917694926,0.130714948167088
"Ghana","women_iron","infill","region_mean_jk",2,75,0.175366250029333,0.876831250146666,0.173307642972465,0.130714948167088
"Ghana","women_iron","infill","spatial",2,75,0.262800864436631,1.31400432218315,0.151621639784619,0.130714948167088
"Ghana","women_iron","infill","domain_index",2,75,0.324225044657929,1.62112522328964,0.162912156359463,0.130714948167088
"Ghana","women_iron","infill","spatial_plus_domain",2,75,0.262800864436631,1.31400432218315,0.151621639784619,0.130714948167088
"Ghana","women_iron","infill","null_train_mean",3,75,0.249293464762561,1.2464673238128,0.132776854141755,0.130714948167088
"Ghana","women_iron","infill","region_mean_jk",3,75,0.209735009695264,1.04867504847632,0.19758924710682,0.130714948167088
"Ghana","women_iron","infill","spatial",3,75,0.271942328286388,1.35971164143194,0.200247636826796,0.130714948167088
"Ghana","women_iron","infill","domain_index",3,75,0.316316632734937,1.58158316367468,0.16610915130057,0.130714948167088
"Ghana","women_iron","infill","spatial_plus_domain",3,75,0.271942328286388,1.35971164143194,0.200247636826796,0.130714948167088
"Ghana","women_iron","infill","null_train_mean",4,75,0.124888688483822,0.624443442419111,0.0713288836104569,0.130714948167088
"Ghana","women_iron","infill","region_mean_jk",4,75,0.190243550956639,0.951217754783195,0.153414639380627,0.130714948167088
"Ghana","women_iron","infill","spatial",4,75,0.282902933259112,1.41451466629556,0.192125143974436,0.130714948167088
"Ghana","women_iron","infill","domain_index",4,75,0.289125395481694,1.44562697740847,0.160417147577402,0.130714948167088
"Ghana","women_iron","infill","spatial_plus_domain",4,75,0.282902933259112,1.41451466629556,0.192125143974436,0.130714948167088
"Ghana","women_iron","infill","null_train_mean",5,75,0.243284598620649,1.21642299310325,0.113351337107972,0.130714948167088
"Ghana","women_iron","infill","region_mean_jk",5,75,0.214149830356899,1.0707491517845,0.185470988592468,0.130714948167088
"Ghana","women_iron","infill","spatial",5,75,0.261379478699585,1.30689739349793,0.217915254992598,0.130714948167088
"Ghana","women_iron","infill","domain_index",5,75,0.31164915539537,1.55824577697685,0.148636965502255,0.130714948167088
"Ghana","women_iron","infill","spatial_plus_domain",5,75,0.261379478699585,1.30689739349793,0.217915254992598,0.130714948167088
"Ghana","women_iron","infill","null_train_mean",6,75,0.155123544610172,0.775617723050859,0.088556547729678,0.130714948167088
"Ghana","women_iron","infill","region_mean_jk",6,75,0.220284159886396,1.10142079943198,0.191580034755587,0.130714948167088
"Ghana","women_iron","infill","spatial",6,75,0.286000717814736,1.43000358907368,0.22402219408693,0.130714948167088
"Ghana","women_iron","infill","domain_index",6,75,0.366196954562778,1.83098477281389,0.184060139240426,0.130714948167088
"Ghana","women_iron","infill","spatial_plus_domain",6,75,0.286000717814736,1.43000358907368,0.22402219408693,0.130714948167088
"Ghana","women_iron","infill","null_train_mean",7,75,0.154682909685279,0.773414548426394,0.0953945115485275,0.130714948167088
"Ghana","women_iron","infill","region_mean_jk",7,75,0.176899728461367,0.884498642306833,0.120841199168766,0.130714948167088
"Ghana","women_iron","infill","spatial",7,75,0.2526722563765,1.2633612818825,0.158128455254266,0.130714948167088
"Ghana","women_iron","infill","domain_index",7,75,0.331069870981002,1.65534935490501,0.151606491052374,0.130714948167088
"Ghana","women_iron","infill","spatial_plus_domain",7,75,0.257557786631632,1.28778893315816,0.158777389995698,0.130714948167088
"Ghana","women_iron","infill","null_train_mean",8,75,0.149484902549361,0.747424512746804,0.0901367746368512,0.130714948167088
"Ghana","women_iron","infill","region_mean_jk",8,75,0.203707562772394,1.01853781386197,0.164127349018708,0.130714948167088
"Ghana","women_iron","infill","spatial",8,75,0.259975327133523,1.29987663566762,0.191156086602572,0.130714948167088
"Ghana","women_iron","infill","domain_index",8,75,0.346009225985703,1.73004612992852,0.161248914187313,0.130714948167088
"Ghana","women_iron","infill","spatial_plus_domain",8,75,0.259975327133523,1.29987663566762,0.191156086602572,0.130714948167088
"Ghana","women_iron","infill","null_train_mean",9,75,0.259593569058275,1.29796784529138,0.143927094275679,0.130714948167088
"Ghana","women_iron","infill","region_mean_jk",9,75,0.249882980691082,1.24941490345541,0.159318748120051,0.130714948167088
"Ghana","women_iron","infill","spatial",9,75,0.300849546814714,1.50424773407357,0.194126222159368,0.130714948167088
"Ghana","women_iron","infill","domain_index",9,75,0.351678587608521,1.75839293804261,0.163317363740801,0.130714948167088
"Ghana","women_iron","infill","spatial_plus_domain",9,75,0.300849546814714,1.50424773407357,0.194126222159368,0.130714948167088
"Ghana","women_iron","infill","null_train_mean",10,75,0.142654844517817,0.713274222589083,0.100502516827226,0.130714948167088
"Ghana","women_iron","infill","region_mean_jk",10,75,0.223942850507073,1.11971425253537,0.156481570627336,0.130714948167088
"Ghana","women_iron","infill","spatial",10,75,0.197349548521628,0.986747742608139,0.142074615146556,0.130714948167088
"Ghana","women_iron","infill","domain_index",10,75,0.348206356382637,1.74103178191318,0.159143327294954,0.130714948167088
"Ghana","women_iron","infill","spatial_plus_domain",10,75,0.197349548521628,0.986747742608139,0.142074615146556,0.130714948167088
"Ghana","women_iron","infill","oracle_ceiling",1,75,0.35396471701349,1.76982358506745,0.318526089443701,0.130714948167088
"Ghana","women_folate","infill","null_train_mean",1,75,0.1908167163136,0.954083581567998,0.426661346587545,0.509976748106036
"Ghana","women_folate","infill","region_mean_jk",1,75,0.174099176630878,0.87049588315439,0.606204178803092,0.509976748106036
"Ghana","women_folate","infill","spatial",1,75,0.212933054191131,1.06466527095565,0.71425152560303,0.509976748106036
"Ghana","women_folate","infill","domain_index",1,75,0.182397561427163,0.911987807135817,0.647207329602323,0.509976748106036
"Ghana","women_folate","infill","spatial_plus_domain",1,75,0.212933054191131,1.06466527095565,0.71425152560303,0.509976748106036
"Ghana","women_folate","infill","null_train_mean",2,75,0.183337907203757,0.916689536018783,0.435292206364191,0.509976748106036
"Ghana","women_folate","infill","region_mean_jk",2,75,0.155633664243126,0.778168321215628,0.533336193936932,0.509976748106036
"Ghana","women_folate","infill","spatial",2,75,0.207365236069412,1.03682618034706,0.663505377812638,0.509976748106036
"Ghana","women_folate","infill","domain_index",2,75,0.179164873748066,0.895824368740329,0.635218536587111,0.509976748106036
"Ghana","women_folate","infill","spatial_plus_domain",2,75,0.207365236069412,1.03682618034706,0.663505377812638,0.509976748106036
"Ghana","women_folate","infill","null_train_mean",3,75,0.196357579267086,0.981787896335431,0.408022648776885,0.509976748106036
"Ghana","women_folate","infill","region_mean_jk",3,75,0.181658774772732,0.908293873863658,0.548960725204864,0.509976748106036
"Ghana","women_folate","infill","spatial",3,75,0.240447808607069,1.20223904303534,0.725336393879505,0.509976748106036
"Ghana","women_folate","infill","domain_index",3,75,0.194744484691929,0.973722423459646,0.641415709807633,0.509976748106036
"Ghana","women_folate","infill","spatial_plus_domain",3,75,0.240447808607069,1.20223904303534,0.725336393879505,0.509976748106036
"Ghana","women_folate","infill","null_train_mean",4,75,0.114923720003636,0.574618600018181,0.43681788623884,0.509976748106036
"Ghana","women_folate","infill","region_mean_jk",4,75,0.175314220261536,0.876571101307679,0.594030240800642,0.509976748106036
"Ghana","women_folate","infill","spatial",4,75,0.26504357300781,1.32521786503905,0.770355169622692,0.509976748106036
"Ghana","women_folate","infill","domain_index",4,75,0.199476984995245,0.997384924976224,0.655917518437603,0.509976748106036
"Ghana","women_folate","infill","spatial_plus_domain",4,75,0.26504357300781,1.32521786503905,0.770355169622692,0.509976748106036
"Ghana","women_folate","infill","null_train_mean",5,75,0.260272570961011,1.30136285480506,0.473113731953995,0.509976748106036
"Ghana","women_folate","infill","region_mean_jk",5,75,0.146969388292242,0.73484694146121,0.534947204985045,0.509976748106036
"Ghana","women_folate","infill","spatial",5,75,0.223268382165453,1.11634191082727,0.72026578182916,0.509976748106036
"Ghana","women_folate","infill","domain_index",5,75,0.206845172055858,1.03422586027929,0.709540514819183,0.509976748106036
"Ghana","women_folate","infill","spatial_plus_domain",5,75,0.223268382165453,1.11634191082727,0.72026578182916,0.509976748106036
"Ghana","women_folate","infill","null_train_mean",6,75,0.18676854817937,0.93384274089685,0.415979396959667,0.509976748106036
"Ghana","women_folate","infill","region_mean_jk",6,75,0.175127127278123,0.875635636390615,0.6097533043009,0.509976748106036
"Ghana","women_folate","infill","spatial",6,75,0.228598611573363,1.14299305786681,0.685635015753956,0.509976748106036
"Ghana","women_folate","infill","domain_index",6,75,0.205265398228931,1.02632699114465,0.682183281719796,0.509976748106036
"Ghana","women_folate","infill","spatial_plus_domain",6,75,0.228598611573363,1.14299305786681,0.685635015753956,0.509976748106036
"Ghana","women_folate","infill","null_train_mean",7,75,0.126404310373608,0.632021551868039,0.387395881404998,0.509976748106036
"Ghana","women_folate","infill","region_mean_jk",7,75,0.157222602873557,0.786113014367787,0.503817963645485,0.509976748106036
"Ghana","women_folate","infill","spatial",7,75,0.230048768642664,1.15024384321332,0.710623662150251,0.509976748106036
"Ghana","women_folate","infill","domain_index",7,75,0.188673495365092,0.943367476825462,0.688235595224156,0.509976748106036
"Ghana","women_folate","infill","spatial_plus_domain",7,75,0.230048768642664,1.15024384321332,0.710623662150251,0.509976748106036
"Ghana","women_folate","infill","null_train_mean",8,75,0.16283023378821,0.814151168941052,0.454208190600778,0.509976748106036
"Ghana","women_folate","infill","region_mean_jk",8,75,0.200422149211389,1.00211074605695,0.656380980746938,0.509976748106036
"Ghana","women_folate","infill","spatial",8,75,0.26935738805595,1.34678694027975,0.744685812151484,0.509976748106036
"Ghana","women_folate","infill","domain_index",8,75,0.19500980649851,0.975049032492552,0.675472594088951,0.509976748106036
"Ghana","women_folate","infill","spatial_plus_domain",8,75,0.26935738805595,1.34678694027975,0.744685812151484,0.509976748106036
"Ghana","women_folate","infill","null_train_mean",9,75,0.214934665352171,1.07467332676086,0.478261222340564,0.509976748106036
"Ghana","women_folate","infill","region_mean_jk",9,75,0.180879562689095,0.904397813445473,0.684155474666895,0.509976748106036
"Ghana","women_folate","infill","spatial",9,75,0.265569842782907,1.32784921391454,0.742884944960436,0.509976748106036
"Ghana","women_folate","infill","domain_index",9,75,0.220985333343572,1.10492666671786,0.754099023415379,0.509976748106036
"Ghana","women_folate","infill","spatial_plus_domain",9,75,0.265569842782907,1.32784921391454,0.742884944960436,0.509976748106036
"Ghana","women_folate","infill","null_train_mean",10,75,0.172290036901576,0.861450184507882,0.473560747303495,0.509976748106036
"Ghana","women_folate","infill","region_mean_jk",10,75,0.179359249272067,0.896796246360336,0.62640338199577,0.509976748106036
"Ghana","women_folate","infill","spatial",10,75,0.211691863622445,1.05845931811222,0.676862227996408,0.509976748106036
"Ghana","women_folate","infill","domain_index",10,75,0.199330504868137,0.996652524340687,0.693644292830969,0.509976748106036
"Ghana","women_folate","infill","spatial_plus_domain",10,75,0.211691863622445,1.05845931811222,0.676862227996408,0.509976748106036
"Ghana","women_folate","infill","oracle_ceiling",1,75,0.250662712680713,1.25331356340357,0.89895105949618,0.509976748106036
"Ghana","women_b12","infill","null_train_mean",1,75,0.13141198487557,0.657059924377852,0.0426679538965944,0.0781429861432408
"Ghana","women_b12","infill","region_mean_jk",1,75,0.477632580877472,2.38816290438736,0.234791454131434,0.0781429861432408
"Ghana","women_b12","infill","spatial",1,75,0.429851361673449,2.14925680836724,0.210383462189463,0.0781429861432408
"Ghana","women_b12","infill","domain_index",1,75,0.42387002068969,2.11935010344845,0.213644248989707,0.0781429861432408
"Ghana","women_b12","infill","spatial_plus_domain",1,75,0.429851361673449,2.14925680836724,0.210383462189463,0.0781429861432408
"Ghana","women_b12","infill","null_train_mean",2,75,0.0744357207561543,0.372178603780772,0.027080061591865,0.0781429861432408
"Ghana","women_b12","infill","region_mean_jk",2,75,0.451733265128167,2.25866632564084,0.222730408009061,0.0781429861432408
"Ghana","women_b12","infill","spatial",2,75,0.376263776837573,1.88131888418786,0.187917075524713,0.0781429861432408
"Ghana","women_b12","infill","domain_index",2,75,0.345627547399265,1.72813773699632,0.180845168180454,0.0781429861432408
"Ghana","women_b12","infill","spatial_plus_domain",2,75,0.376263776837573,1.88131888418786,0.187917075524713,0.0781429861432408
"Ghana","women_b12","infill","null_train_mean",3,75,0.0855910412212067,0.427955206106034,0.0421379600615282,0.0781429861432408
"Ghana","women_b12","infill","region_mean_jk",3,75,0.455044452843619,2.2752222642181,0.229162182072913,0.0781429861432408
"Ghana","women_b12","infill","spatial",3,75,0.459847011567174,2.29923505783587,0.219633598192317,0.0781429861432408
"Ghana","women_b12","infill","domain_index",3,75,0.277457529847758,1.38728764923879,0.153877128577814,0.0781429861432408
"Ghana","women_b12","infill","spatial_plus_domain",3,75,0.459847011567174,2.29923505783587,0.219633598192317,0.0781429861432408
"Ghana","women_b12","infill","null_train_mean",4,75,0.0526052102278436,0.263026051139218,0.0306379092947933,0.0781429861432408
"Ghana","women_b12","infill","region_mean_jk",4,75,0.503480262383961,2.5174013119198,0.236361035730408,0.0781429861432408
"Ghana","women_b12","infill","spatial",4,75,0.146304406448985,0.731522032244924,0.0761865182361468,0.0781429861432408
"Ghana","women_b12","infill","domain_index",4,75,0.270550229317708,1.35275114658854,0.145242138182563,0.0781429861432408
"Ghana","women_b12","infill","spatial_plus_domain",4,75,0.146304406448985,0.731522032244924,0.0761865182361468,0.0781429861432408
"Ghana","women_b12","infill","null_train_mean",5,75,0.117170292493067,0.585851462465333,0.0449829231442193,0.0781429861432408
"Ghana","women_b12","infill","region_mean_jk",5,75,0.451733265128167,2.25866632564084,0.21999641750514,0.0781429861432408
"Ghana","women_b12","infill","spatial",5,75,0.322227866078379,1.6111393303919,0.162803726775675,0.0781429861432408
